file_id	gold_project_id	file_name	file_type_description	file_size
5ad6c70864d0b337477191ce	Gp0128141	185808.assembled.faa	FASTA amino acid sequence	82647499
5766061b7ded5e34d828eff0	Gp0128142	89682.assembled.faa	FASTA amino acid sequence	139921374
5ad5f63764d0b33747718402	Gp0128142	185809.assembled.faa	FASTA amino acid sequence	79830290
5766e6c27ded5e34d828f6af	Gp0128143	89683.assembled.faa	FASTA amino acid sequence	155243279
5ad5f4df64d0b337477183dd	Gp0128143	185810.assembled.faa	FASTA amino acid sequence	73692456
57662fde7ded5e34d828f065	Gp0128144	89684.assembled.faa	FASTA amino acid sequence	145368369
5ad5f39064d0b337477183c5	Gp0128144	185811.assembled.faa	FASTA amino acid sequence	65276494
5905dfa77ded5e1e49fefff9	Gp0146713	126269.assembled.faa	FASTA amino acid sequence	125524930
5797f7d17ded5e31abaa9859	Gp0146715	92711.assembled.faa	FASTA amino acid sequence	56813
5797fa3a7ded5e31abaa986b	Gp0146716	92710.assembled.faa	FASTA amino acid sequence	80327
57db13777ded5e3135ba964d	Gp0146717	97105.assembled.faa	FASTA amino acid sequence	367122
5797fee37ded5e31abaa9888	Gp0146718	92712.assembled.faa	FASTA amino acid sequence	408626
5797fc8c7ded5e31abaa9879	Gp0146719	92713.assembled.faa	FASTA amino acid sequence	163802
57d3a9697ded5e3135ba28d5	Gp0153825	96877.assembled.faa	FASTA amino acid sequence	22082160
5916bc457ded5e1e49004843	Gp0208384	130168.assembled.faa	FASTA amino acid sequence	2131328
58348a7b7ded5e2d305b98b6	Gp0156925	101033.assembled.faa	FASTA amino acid sequence	1222260
581bfe637ded5e427b7b9425	Gp0156924	99381.assembled.faa	FASTA amino acid sequence	1473566
58348a827ded5e2d305b98be	Gp0156926	101034.assembled.faa	FASTA amino acid sequence	1256670
581bfe6e7ded5e427b7b942d	Gp0156922	99401.assembled.faa	FASTA amino acid sequence	1167563
581bfe817ded5e427b7b943d	Gp0156920	99403.assembled.faa	FASTA amino acid sequence	872851
581bfe787ded5e427b7b9435	Gp0156921	99402.assembled.faa	FASTA amino acid sequence	1165350
58d635e87ded5e7a2afc6108	Gp0208560	120488.assembled.faa	FASTA amino acid sequence	453119899
58cf3c3a7ded5e7a2afbca7b	Gp0208561	120481.assembled.faa	FASTA amino acid sequence	560961790
58d0180e7ded5e7a2afbcbf5	Gp0208562	120486.assembled.faa	FASTA amino acid sequence	610082237
58ced6707ded5e7a2afbc9e1	Gp0208563	120487.assembled.faa	FASTA amino acid sequence	442711652
58d635f77ded5e7a2afc6118	Gp0208564	120489.assembled.faa	FASTA amino acid sequence	393221025
58cf2d3f7ded5e7a2afbca65	Gp0208565	120478.assembled.faa	FASTA amino acid sequence	562786195
58cee3cd7ded5e7a2afbca0d	Gp0208566	120491.assembled.faa	FASTA amino acid sequence	507678843
58cef1e67ded5e7a2afbca2b	Gp0208567	120492.assembled.faa	FASTA amino acid sequence	530241632
58d636077ded5e7a2afc6128	Gp0208568	120490.assembled.faa	FASTA amino acid sequence	426109071
58cfe5707ded5e7a2afbcb7d	Gp0208569	120483.assembled.faa	FASTA amino acid sequence	755363496
58d2fae57ded5e7a2afbeac1	Gp0208570	120493.assembled.faa	FASTA amino acid sequence	1945755433
596dc8917ded5e5270ef9803	Gp0208570	141238.assembled.faa	FASTA amino acid sequence	154950426
58d1e4da7ded5e7a2afbdede	Gp0208571	120480.assembled.faa	FASTA amino acid sequence	1637573693
596dc8987ded5e5270ef9812	Gp0208571	141239.assembled.faa	FASTA amino acid sequence	159129823
58d939d27ded5e7a2afc7149	Gp0208572	121300.assembled.faa	FASTA amino acid sequence	1319163388
596dd7fc7ded5e5270ef982c	Gp0208572	141236.assembled.faa	FASTA amino acid sequence	228298589
58d7aa437ded5e7a2afc6ba7	Gp0208573	121299.assembled.faa	FASTA amino acid sequence	1118286319
596dd8b97ded5e5270ef983c	Gp0208573	141237.assembled.faa	FASTA amino acid sequence	239563437
59fd620d7ded5e41c30656ff	Gp0225767	160072.assembled.faa	FASTA amino acid sequence	1098256369
59ffe6077ded5e41c3065cd8	Gp0225768	160574.assembled.faa	FASTA amino acid sequence	1180744447
59fd20357ded5e41c3064c0f	Gp0225769	160107.assembled.faa	FASTA amino acid sequence	982546497
59fd599e7ded5e41c3065654	Gp0225770	160091.assembled.faa	FASTA amino acid sequence	1116840157
59fd3fdf7ded5e41c30654a7	Gp0225771	160108.assembled.faa	FASTA amino acid sequence	1132237689
59e753247ded5e372ecc37c3	Gp0225772	155485.assembled.faa	FASTA amino acid sequence	1148863471
59fd207b7ded5e41c3064c28	Gp0225773	160127.assembled.faa	FASTA amino acid sequence	971214755
5a038bd57ded5e41c3067592	Gp0225774	161050.assembled.faa	FASTA amino acid sequence	1010644242
5a00cd0b7ded5e41c3065e9a	Gp0225775	160573.assembled.faa	FASTA amino acid sequence	1006363397
5a0410d67ded5e41c3067b62	Gp0225776	161057.assembled.faa	FASTA amino acid sequence	939117407
59fccb8d7ded5e41c3064a36	Gp0225777	160068.assembled.faa	FASTA amino acid sequence	1035515104
59fd99167ded5e41c3065940	Gp0225778	160121.assembled.faa	FASTA amino acid sequence	1168552946
59b4f85e7ded5e2f18676b7f	Gp0225779	150861.assembled.faa	FASTA amino acid sequence	870101101
59e70b207ded5e372ecc2d52	Gp0225780	155466.assembled.faa	FASTA amino acid sequence	1057700487
59fd215c7ded5e41c3064c3b	Gp0225781	160126.assembled.faa	FASTA amino acid sequence	1013801002
5a04c2fc7ded5e41c3068082	Gp0225782	161047.assembled.faa	FASTA amino acid sequence	1018118611
59b4f0a57ded5e2f18676aa9	Gp0225783	150865.assembled.faa	FASTA amino acid sequence	957647406
59e5aa987ded5e372ecbe9fe	Gp0225784	155456.assembled.faa	FASTA amino acid sequence	1023005703
59b634617ded5e2f18678bb5	Gp0225785	150866.assembled.faa	FASTA amino acid sequence	1004291529
5a04febf7ded5e41c30681f3	Gp0225786	161055.assembled.faa	FASTA amino acid sequence	1227250395
59b4ee9d7ded5e2f18676a6f	Gp0225787	150863.assembled.faa	FASTA amino acid sequence	915421612
59d3e28a7ded5e58f983b22f	Gp0225788	155455.assembled.faa	FASTA amino acid sequence	548443089
59e5aefb7ded5e372ecbea25	Gp0225789	155492.assembled.faa	FASTA amino acid sequence	863294815
59e597b07ded5e372ecbe95f	Gp0225790	155454.assembled.faa	FASTA amino acid sequence	867692499
59b4dfab7ded5e2f186768e5	Gp0225791	150860.assembled.faa	FASTA amino acid sequence	892747970
59e6c13b7ded5e372ecc0a01	Gp0225792	155471.assembled.faa	FASTA amino acid sequence	928126257
5a0854bd7ded5e41c306ae6e	Gp0225793	161649.assembled.faa	FASTA amino acid sequence	1093911879
5a051cfc7ded5e41c30682a0	Gp0225794	161058.assembled.faa	FASTA amino acid sequence	1126174822
59c3fd1f7ded5e2f1868b814	Gp0225046	152877.assembled.faa	FASTA amino acid sequence	2817965
59ca2a4c7ded5e2f1869020d	Gp0225047	152872.assembled.faa	FASTA amino acid sequence	2060077
59ca43dc7ded5e2f18690516	Gp0225048	152895.assembled.faa	FASTA amino acid sequence	2382192
59ca1ab67ded5e2f1868fb82	Gp0225049	152894.assembled.faa	FASTA amino acid sequence	1858503
59c3f1857ded5e2f1868b6f7	Gp0225050	152893.assembled.faa	FASTA amino acid sequence	2310616
59c3d2ca7ded5e2f1868b5e1	Gp0225051	152900.assembled.faa	FASTA amino acid sequence	1863415
59ca02537ded5e2f1868f4aa	Gp0225052	152898.assembled.faa	FASTA amino acid sequence	1254049
59ca45117ded5e2f18690528	Gp0225054	152902.assembled.faa	FASTA amino acid sequence	2588051
59ca2bb47ded5e2f18690224	Gp0225055	152909.assembled.faa	FASTA amino acid sequence	2163900
59ca793c7ded5e2f1869095e	Gp0225056	152888.assembled.faa	FASTA amino acid sequence	3756690
59ca17aa7ded5e2f1868f92b	Gp0225057	152890.assembled.faa	FASTA amino acid sequence	1959784
59ca1bed7ded5e2f1868fc69	Gp0225058	152911.assembled.faa	FASTA amino acid sequence	1951306
59ca09947ded5e2f1868f544	Gp0225059	152915.assembled.faa	FASTA amino acid sequence	1495100
59ca47507ded5e2f1869056f	Gp0225060	152899.assembled.faa	FASTA amino acid sequence	2535276
59ca100a7ded5e2f1868f626	Gp0225061	152903.assembled.faa	FASTA amino acid sequence	1748107
59ca0d2e7ded5e2f1868f577	Gp0225062	152889.assembled.faa	FASTA amino acid sequence	1475018
59ca3e3f7ded5e2f18690462	Gp0225063	152886.assembled.faa	FASTA amino acid sequence	2399997
59ca268a7ded5e2f186901a9	Gp0225064	152912.assembled.faa	FASTA amino acid sequence	2038820
59ca30277ded5e2f186902ac	Gp0225065	152856.assembled.faa	FASTA amino acid sequence	2282864
59c429cb7ded5e2f1868ba2b	Gp0225066	152850.assembled.faa	FASTA amino acid sequence	3983562
59ca51de7ded5e2f1869065c	Gp0225067	152864.assembled.faa	FASTA amino acid sequence	2985193
59ca49b27ded5e2f186905b2	Gp0225068	152866.assembled.faa	FASTA amino acid sequence	2790626
59ca60c87ded5e2f1869075a	Gp0225069	152873.assembled.faa	FASTA amino acid sequence	3335677
59ca25497ded5e2f1869015d	Gp0225070	152881.assembled.faa	FASTA amino acid sequence	2208057
59ca93c07ded5e2f18690a0b	Gp0225071	152855.assembled.faa	FASTA amino acid sequence	4686869
59ca179e7ded5e2f1868f911	Gp0225072	152857.assembled.faa	FASTA amino acid sequence	1861329
59ca5a2e7ded5e2f186906f3	Gp0225073	152860.assembled.faa	FASTA amino acid sequence	2895022
59c3ea2d7ded5e2f1868b6bd	Gp0225074	152913.assembled.faa	FASTA amino acid sequence	2435481
59c3f3bc7ded5e2f1868b75f	Gp0225075	152868.assembled.faa	FASTA amino acid sequence	2542390
59ca7fc67ded5e2f186909b2	Gp0225076	152874.assembled.faa	FASTA amino acid sequence	4037666
59ca0d377ded5e2f1868f589	Gp0225077	152875.assembled.faa	FASTA amino acid sequence	1616317
59c2708a7ded5e2f1868ab4c	Gp0225078	152636.assembled.faa	FASTA amino acid sequence	1411257
59ca38157ded5e2f18690378	Gp0225079	152852.assembled.faa	FASTA amino acid sequence	2305976
59c3d0af7ded5e2f1868b5cf	Gp0225080	152858.assembled.faa	FASTA amino acid sequence	1663248
59c430e87ded5e2f1868ba88	Gp0225081	152862.assembled.faa	FASTA amino acid sequence	4843357
59c9ff857ded5e2f1868f433	Gp0225082	152884.assembled.faa	FASTA amino acid sequence	1194389
59ca59997ded5e2f186906e2	Gp0225083	152876.assembled.faa	FASTA amino acid sequence	3194386
59ca53077ded5e2f1869067e	Gp0225084	152896.assembled.faa	FASTA amino acid sequence	2937440
59ca541b7ded5e2f18690690	Gp0225085	152891.assembled.faa	FASTA amino acid sequence	3047110
59c3c3287ded5e2f1868b55f	Gp0225086	152854.assembled.faa	FASTA amino acid sequence	810019
59c411c77ded5e2f1868b973	Gp0225087	152853.assembled.faa	FASTA amino acid sequence	3603225
59ca6e2f7ded5e2f186908c7	Gp0225088	152871.assembled.faa	FASTA amino acid sequence	3442944
59c9ff7b7ded5e2f1868f421	Gp0225089	152863.assembled.faa	FASTA amino acid sequence	1159632
59ca7c807ded5e2f18690977	Gp0225090	152879.assembled.faa	FASTA amino acid sequence	3830380
59c3fac27ded5e2f1868b801	Gp0225091	152883.assembled.faa	FASTA amino acid sequence	2596435
59ca1a3f7ded5e2f1868fb24	Gp0225092	152633.assembled.faa	FASTA amino acid sequence	1850434
59ca24307ded5e2f18690071	Gp0225093	152851.assembled.faa	FASTA amino acid sequence	2031360
59ca29be7ded5e2f186901fb	Gp0225094	152861.assembled.faa	FASTA amino acid sequence	2127492
59ca90737ded5e2f186909e6	Gp0225095	152869.assembled.faa	FASTA amino acid sequence	4036145
59ca97317ded5e2f18690a49	Gp0225096	152907.assembled.faa	FASTA amino acid sequence	4275087
59ca4b897ded5e2f186905d4	Gp0225097	152887.assembled.faa	FASTA amino acid sequence	2857417
59c3c9dc7ded5e2f1868b59a	Gp0225098	152878.assembled.faa	FASTA amino acid sequence	1437189
59ca90897ded5e2f186909f8	Gp0225099	152880.assembled.faa	FASTA amino acid sequence	4383843
59ca4e647ded5e2f18690622	Gp0225100	152635.assembled.faa	FASTA amino acid sequence	2959373
59ca05c57ded5e2f1868f4f6	Gp0225101	152892.assembled.faa	FASTA amino acid sequence	1465876
59c4269e7ded5e2f1868ba11	Gp0225102	152885.assembled.faa	FASTA amino acid sequence	4038381
59c401de7ded5e2f1868b840	Gp0225103	152904.assembled.faa	FASTA amino acid sequence	3014426
59ca2db47ded5e2f18690257	Gp0225104	152849.assembled.faa	FASTA amino acid sequence	2349278
59c3c7c87ded5e2f1868b586	Gp0225105	152859.assembled.faa	FASTA amino acid sequence	1295811
59c406db7ded5e2f1868b8d4	Gp0225106	152870.assembled.faa	FASTA amino acid sequence	3140208
59c285e37ded5e2f1868abdb	Gp0225107	152637.assembled.faa	FASTA amino acid sequence	4174373
59ca97457ded5e2f18690a5b	Gp0225108	152630.assembled.faa	FASTA amino acid sequence	4718035
59c3deb77ded5e2f1868b65f	Gp0225109	152865.assembled.faa	FASTA amino acid sequence	2157788
59ca46297ded5e2f1869053a	Gp0225110	152622.assembled.faa	FASTA amino acid sequence	2784751
59ca104c7ded5e2f1868f64c	Gp0225111	152882.assembled.faa	FASTA amino acid sequence	1722510
59ca5d927ded5e2f18690734	Gp0225112	152624.assembled.faa	FASTA amino acid sequence	3109529
59ca14257ded5e2f1868f7cd	Gp0225113	152617.assembled.faa	FASTA amino acid sequence	1713659
59ca57907ded5e2f186906c7	Gp0225114	152625.assembled.faa	FASTA amino acid sequence	3111161
59ca71f07ded5e2f186908f3	Gp0225115	152634.assembled.faa	FASTA amino acid sequence	3999651
59ca5eeb7ded5e2f18690746	Gp0225116	152632.assembled.faa	FASTA amino acid sequence	3338593
59c283a67ded5e2f1868abc2	Gp0225117	152628.assembled.faa	FASTA amino acid sequence	3338058
59ca39a47ded5e2f186903cf	Gp0225118	152626.assembled.faa	FASTA amino acid sequence	2228432
59ca3d7d7ded5e2f18690449	Gp0225119	152905.assembled.faa	FASTA amino acid sequence	2373691
59ca6dd97ded5e2f186908b5	Gp0225120	152901.assembled.faa	FASTA amino acid sequence	3647848
59c276147ded5e2f1868ab65	Gp0225121	152618.assembled.faa	FASTA amino acid sequence	1833409
59c27a887ded5e2f1868ab7d	Gp0225122	152620.assembled.faa	FASTA amino acid sequence	2798634
59ca56787ded5e2f186906b5	Gp0225123	152627.assembled.faa	FASTA amino acid sequence	3071426
59ca99667ded5e2f18690a93	Gp0225124	152906.assembled.faa	FASTA amino acid sequence	4444383
59ca75977ded5e2f1869090a	Gp0225125	152631.assembled.faa	FASTA amino acid sequence	3716401
59c27f097ded5e2f1868ab92	Gp0225126	152629.assembled.faa	FASTA amino acid sequence	2953364
59ca4d457ded5e2f186905f8	Gp0225127	152616.assembled.faa	FASTA amino acid sequence	2960844
59c281867ded5e2f1868abab	Gp0225128	152619.assembled.faa	FASTA amino acid sequence	3152336
59ca93e87ded5e2f18690a1d	Gp0225129	152623.assembled.faa	FASTA amino acid sequence	3992771
59c287127ded5e2f1868abed	Gp0225130	152621.assembled.faa	FASTA amino acid sequence	5696346
59ca36627ded5e2f18690346	Gp0225131	152897.assembled.faa	FASTA amino acid sequence	2442073
59c9fb497ded5e2f1868f3a3	Gp0225132	152848.assembled.faa	FASTA amino acid sequence	750293
59ca7c937ded5e2f18690989	Gp0225133	152867.assembled.faa	FASTA amino acid sequence	4020291
59c3d7b57ded5e2f1868b617	Gp0225134	152908.assembled.faa	FASTA amino acid sequence	1978233
59ca097f7ded5e2f1868f533	Gp0225135	152910.assembled.faa	FASTA amino acid sequence	1560246
59c3d9aa7ded5e2f1868b629	Gp0225136	152914.assembled.faa	FASTA amino acid sequence	1991141
59ca27ab7ded5e2f186901bb	Gp0225138	152952.assembled.faa	FASTA amino acid sequence	2138011
59c57c547ded5e2f1868c709	Gp0225139	153248.assembled.faa	FASTA amino acid sequence	2934836
59c5653f7ded5e2f1868c648	Gp0225140	153258.assembled.faa	FASTA amino acid sequence	2815991
59c517de7ded5e2f1868c27a	Gp0225141	153245.assembled.faa	FASTA amino acid sequence	1070901
59c419ff7ded5e2f1868b9aa	Gp0225142	152960.assembled.faa	FASTA amino acid sequence	3584141
59c5adbe7ded5e2f1868ca00	Gp0225143	153246.assembled.faa	FASTA amino acid sequence	3896985
59c5132f7ded5e2f1868c253	Gp0225144	153257.assembled.faa	FASTA amino acid sequence	660988
59ca1f867ded5e2f1868fe0b	Gp0225146	152953.assembled.faa	FASTA amino acid sequence	2018986
59c4045f7ded5e2f1868b85c	Gp0225147	152967.assembled.faa	FASTA amino acid sequence	3061316
59c3e5b17ded5e2f1868b69a	Gp0225148	152969.assembled.faa	FASTA amino acid sequence	2220911
59c3ecaa7ded5e2f1868b6cf	Gp0225149	152972.assembled.faa	FASTA amino acid sequence	2259058
59c59f9d7ded5e2f1868c958	Gp0225150	153237.assembled.faa	FASTA amino acid sequence	3719856
59c3c0397ded5e2f1868b54e	Gp0225151	152948.assembled.faa	FASTA amino acid sequence	603131
59c550457ded5e2f1868c54b	Gp0225152	153235.assembled.faa	FASTA amino acid sequence	2502496
59c3c4e77ded5e2f1868b570	Gp0225153	152936.assembled.faa	FASTA amino acid sequence	1263096
59c58ce47ded5e2f1868c7b6	Gp0225154	153242.assembled.faa	FASTA amino acid sequence	3200987
59c41fa47ded5e2f1868b9dd	Gp0225155	152959.assembled.faa	FASTA amino acid sequence	3939102
59ca3f287ded5e2f1869047b	Gp0225156	152981.assembled.faa	FASTA amino acid sequence	2534200
59ca71dc7ded5e2f186908e2	Gp0225157	152940.assembled.faa	FASTA amino acid sequence	3533319
59c3dc227ded5e2f1868b64c	Gp0225158	152935.assembled.faa	FASTA amino acid sequence	1957176
59ca05ba7ded5e2f1868f4e5	Gp0225159	152951.assembled.faa	FASTA amino acid sequence	1208932
59c3cc197ded5e2f1868b5ac	Gp0225160	152979.assembled.faa	FASTA amino acid sequence	1681971
59c3e1277ded5e2f1868b671	Gp0225161	152943.assembled.faa	FASTA amino acid sequence	2085853
59ca2ca57ded5e2f18690245	Gp0225162	152949.assembled.faa	FASTA amino acid sequence	2210488
59c3ef167ded5e2f1868b6e1	Gp0225163	152956.assembled.faa	FASTA amino acid sequence	2350074
59ca67c27ded5e2f186907b4	Gp0225164	152933.assembled.faa	FASTA amino acid sequence	3477232
59ca3bbd7ded5e2f18690427	Gp0225165	152942.assembled.faa	FASTA amino acid sequence	2362409
59c9fb027ded5e2f1868f378	Gp0225166	152938.assembled.faa	FASTA amino acid sequence	795015
59ca33a97ded5e2f18690313	Gp0225167	152945.assembled.faa	FASTA amino acid sequence	2305305
59c3dadd7ded5e2f1868b63b	Gp0225168	152957.assembled.faa	FASTA amino acid sequence	1951271
59ca554b7ded5e2f186906a2	Gp0225169	152931.assembled.faa	FASTA amino acid sequence	2989862
59c3e3647ded5e2f1868b687	Gp0225170	152950.assembled.faa	FASTA amino acid sequence	2290501
59ca4f827ded5e2f18690638	Gp0225171	152962.assembled.faa	FASTA amino acid sequence	2836466
59ca42a27ded5e2f186904fc	Gp0225172	152934.assembled.faa	FASTA amino acid sequence	2459948
59c415d67ded5e2f1868b985	Gp0225173	152930.assembled.faa	FASTA amino acid sequence	3530511
59ca3a7b7ded5e2f186903ef	Gp0225174	152976.assembled.faa	FASTA amino acid sequence	2557424
59ca40577ded5e2f186904a5	Gp0225175	152961.assembled.faa	FASTA amino acid sequence	2277705
59ca22ec7ded5e2f1868ff5e	Gp0225176	152947.assembled.faa	FASTA amino acid sequence	1986770
59ca1e5c7ded5e2f1868fdf8	Gp0225177	152944.assembled.faa	FASTA amino acid sequence	2006845
59c3e7db7ded5e2f1868b6ab	Gp0225178	152955.assembled.faa	FASTA amino acid sequence	2363808
59c570ae7ded5e2f1868c6a7	Gp0225179	153249.assembled.faa	FASTA amino acid sequence	2733319
59ca4c2e7ded5e2f186905e6	Gp0225180	152941.assembled.faa	FASTA amino acid sequence	2857164
59ca33797ded5e2f18690300	Gp0225181	152929.assembled.faa	FASTA amino acid sequence	2388007
59c3d51f7ded5e2f1868b5fe	Gp0225182	152939.assembled.faa	FASTA amino acid sequence	1885087
59ca63667ded5e2f18690772	Gp0225183	152946.assembled.faa	FASTA amino acid sequence	3359503
59c52a3b7ded5e2f1868c32f	Gp0225184	153244.assembled.faa	FASTA amino acid sequence	1735565
59ca210c7ded5e2f1868fe1d	Gp0225185	152937.assembled.faa	FASTA amino acid sequence	2057069
59ca63aa7ded5e2f18690786	Gp0225186	152932.assembled.faa	FASTA amino acid sequence	3326636
59ca75a27ded5e2f1869091c	Gp0225187	152924.assembled.faa	FASTA amino acid sequence	4024693
59c40bf97ded5e2f1868b8f9	Gp0225188	152922.assembled.faa	FASTA amino acid sequence	3333762
59c41cc37ded5e2f1868b9c2	Gp0225189	152923.assembled.faa	FASTA amino acid sequence	3698626
59c3ff7d7ded5e2f1868b82b	Gp0225190	152918.assembled.faa	FASTA amino acid sequence	2878066
59ca6a677ded5e2f186907ef	Gp0225191	152921.assembled.faa	FASTA amino acid sequence	3453751
59ca02487ded5e2f1868f498	Gp0225192	152963.assembled.faa	FASTA amino acid sequence	1145030
59c5b0007ded5e2f1868ca15	Gp0225193	153251.assembled.faa	FASTA amino acid sequence	3865177
59c59ac07ded5e2f1868c917	Gp0225194	153253.assembled.faa	FASTA amino acid sequence	3600377
59c57e9d7ded5e2f1868c71b	Gp0225195	153243.assembled.faa	FASTA amino acid sequence	2963723
59c3ce347ded5e2f1868b5bd	Gp0225196	152978.assembled.faa	FASTA amino acid sequence	1685630
59ca36c87ded5e2f1869035b	Gp0225197	152982.assembled.faa	FASTA amino acid sequence	2317590
59c409677ded5e2f1868b8e7	Gp0225198	152965.assembled.faa	FASTA amino acid sequence	3272398
59c569eb7ded5e2f1868c66c	Gp0225199	153239.assembled.faa	FASTA amino acid sequence	2680305
59c56c1e7ded5e2f1868c682	Gp0225200	153236.assembled.faa	FASTA amino acid sequence	2742094
59c5a9067ded5e2f1868c9da	Gp0225201	153240.assembled.faa	FASTA amino acid sequence	3909163
59c3f86f7ded5e2f1868b7cc	Gp0225202	152954.assembled.faa	FASTA amino acid sequence	2476348
59ca416f7ded5e2f186904c4	Gp0225203	152974.assembled.faa	FASTA amino acid sequence	2600297
59ca6acc7ded5e2f18690801	Gp0225204	152966.assembled.faa	FASTA amino acid sequence	3543373
59ca140d7ded5e2f1868f7bb	Gp0225205	152977.assembled.faa	FASTA amino acid sequence	1746474
59c578007ded5e2f1868c6e1	Gp0225206	153250.assembled.faa	FASTA amino acid sequence	2845595
59c588627ded5e2f1868c793	Gp0225207	153247.assembled.faa	FASTA amino acid sequence	3052610
59c57a157ded5e2f1868c6f7	Gp0225208	153252.assembled.faa	FASTA amino acid sequence	2750424
59ca21db7ded5e2f1868fe82	Gp0225209	152975.assembled.faa	FASTA amino acid sequence	2099890
59ca5c617ded5e2f1869071e	Gp0225210	152968.assembled.faa	FASTA amino acid sequence	3293768
59c40df47ded5e2f1868b93f	Gp0225211	152971.assembled.faa	FASTA amino acid sequence	3418189
59c585db7ded5e2f1868c77c	Gp0225212	153255.assembled.faa	FASTA amino acid sequence	2867489
59c53ae17ded5e2f1868c3f7	Gp0225213	153238.assembled.faa	FASTA amino acid sequence	2021535
59c59d1e7ded5e2f1868c92c	Gp0225214	153241.assembled.faa	FASTA amino acid sequence	3734639
59c42e457ded5e2f1868ba75	Gp0225215	152958.assembled.faa	FASTA amino acid sequence	4378339
59ca790b7ded5e2f1869094c	Gp0225216	152980.assembled.faa	FASTA amino acid sequence	3978818
59c422c27ded5e2f1868b9fa	Gp0225217	152973.assembled.faa	FASTA amino acid sequence	4041339
59ca48b57ded5e2f186905a0	Gp0225218	152970.assembled.faa	FASTA amino acid sequence	2805966
59c552987ded5e2f1868c55f	Gp0225219	153259.assembled.faa	FASTA amino acid sequence	2355878
59c591a77ded5e2f1868c7f2	Gp0225220	153254.assembled.faa	FASTA amino acid sequence	3428267
59c58aa47ded5e2f1868c7a5	Gp0225221	153256.assembled.faa	FASTA amino acid sequence	3027371
59ca67cd7ded5e2f186907c6	Gp0225222	152964.assembled.faa	FASTA amino acid sequence	3496385
59ca7f8d7ded5e2f186909a0	Gp0225223	152917.assembled.faa	FASTA amino acid sequence	4332970
59ca1d277ded5e2f1868fd46	Gp0225224	152925.assembled.faa	FASTA amino acid sequence	1986744
59ca30a67ded5e2f186902c2	Gp0225225	152927.assembled.faa	FASTA amino acid sequence	2365732
59c3f6047ded5e2f1868b7bb	Gp0225226	152920.assembled.faa	FASTA amino acid sequence	2459665
59ca509b7ded5e2f1869064a	Gp0225227	152919.assembled.faa	FASTA amino acid sequence	3054982
59ca5b2c7ded5e2f18690704	Gp0225228	152926.assembled.faa	FASTA amino acid sequence	3347371
59c70e8f7ded5e2f1868dfc9	Gp0225230	153477.assembled.faa	FASTA amino acid sequence	2270120
59c6ae7f7ded5e2f1868dc7b	Gp0225231	153463.assembled.faa	FASTA amino acid sequence	1644809
59c6903c7ded5e2f1868db8d	Gp0225232	153494.assembled.faa	FASTA amino acid sequence	1371558
59c5b6f07ded5e2f1868ca62	Gp0225233	153312.assembled.faa	FASTA amino acid sequence	4253635
59c773697ded5e2f1868e2e0	Gp0225234	153493.assembled.faa	FASTA amino acid sequence	3446012
59c5155d7ded5e2f1868c264	Gp0225235	153306.assembled.faa	FASTA amino acid sequence	867543
59c66ebc7ded5e2f1868da8c	Gp0225236	153491.assembled.faa	FASTA amino acid sequence	978991
59c521707ded5e2f1868c2d0	Gp0225238	153277.assembled.faa	FASTA amino acid sequence	1387357
59c548f57ded5e2f1868c506	Gp0225239	153281.assembled.faa	FASTA amino acid sequence	2212049
