file_id	gold_project_id	file_name	file_type_description	file_size
57670ab37ded5e34d828f6d0	Gp0128141	89681.assembled.fna	FASTA nucleotide sequence	551940656
5ad6c70764d0b337477191cc	Gp0128141	185808.assembled.fna	FASTA nucleotide sequence	250485538
576606177ded5e34d828efe6	Gp0128142	89682.assembled.fna	FASTA nucleotide sequence	427332752
5ad5f63664d0b33747718400	Gp0128142	185809.assembled.fna	FASTA nucleotide sequence	240633787
5766e6bc7ded5e34d828f6a5	Gp0128143	89683.assembled.fna	FASTA nucleotide sequence	470789693
5ad5f4de64d0b337477183d9	Gp0128143	185810.assembled.fna	FASTA nucleotide sequence	222288254
57662fd97ded5e34d828f05b	Gp0128144	89684.assembled.fna	FASTA nucleotide sequence	442748130
5ad5f38f64d0b337477183c3	Gp0128144	185811.assembled.fna	FASTA nucleotide sequence	196925235
5905dfa67ded5e1e49fefff7	Gp0146713	126269.assembled.fna	FASTA nucleotide sequence	775576284
5797f7d57ded5e31abaa9861	Gp0146715	92711.assembled.fna	FASTA nucleotide sequence	443494
5797fa3e7ded5e31abaa9873	Gp0146716	92710.assembled.fna	FASTA nucleotide sequence	503127
57db137c7ded5e3135ba9655	Gp0146717	97105.assembled.fna	FASTA nucleotide sequence	1550036
5797fee27ded5e31abaa9886	Gp0146718	92712.assembled.fna	FASTA nucleotide sequence	2075663
5797fc907ded5e31abaa9881	Gp0146719	92713.assembled.fna	FASTA nucleotide sequence	1096794
57d3a9657ded5e3135ba28cc	Gp0153825	96877.assembled.fna	FASTA nucleotide sequence	67758442
5916bc447ded5e1e49004841	Gp0208384	130168.assembled.fna	FASTA nucleotide sequence	6681936
58348a797ded5e2d305b98b4	Gp0156925	101033.assembled.fna	FASTA nucleotide sequence	4174861
581bfe627ded5e427b7b9423	Gp0156924	99381.assembled.fna	FASTA nucleotide sequence	4871295
58348a817ded5e2d305b98bc	Gp0156926	101034.assembled.fna	FASTA nucleotide sequence	4288400
581bfe6b7ded5e427b7b942b	Gp0156922	99401.assembled.fna	FASTA nucleotide sequence	3642817
581bfe7f7ded5e427b7b943b	Gp0156920	99403.assembled.fna	FASTA nucleotide sequence	2815790
581bfe777ded5e427b7b9433	Gp0156921	99402.assembled.fna	FASTA nucleotide sequence	3638241
58d635e67ded5e7a2afc6106	Gp0208560	120488.assembled.fna	FASTA nucleotide sequence	1399256425
58cf3c397ded5e7a2afbca79	Gp0208561	120481.assembled.fna	FASTA nucleotide sequence	1748441942
58d0180d7ded5e7a2afbcbf3	Gp0208562	120486.assembled.fna	FASTA nucleotide sequence	1883883621
58ced66d7ded5e7a2afbc9df	Gp0208563	120487.assembled.fna	FASTA nucleotide sequence	1392109954
58d635f57ded5e7a2afc6116	Gp0208564	120489.assembled.fna	FASTA nucleotide sequence	1255701147
58cf2d3f7ded5e7a2afbca63	Gp0208565	120478.assembled.fna	FASTA nucleotide sequence	1796182778
58cee3cc7ded5e7a2afbca0b	Gp0208566	120491.assembled.fna	FASTA nucleotide sequence	1592702541
58cef1e57ded5e7a2afbca29	Gp0208567	120492.assembled.fna	FASTA nucleotide sequence	1645504829
58d636057ded5e7a2afc6126	Gp0208568	120490.assembled.fna	FASTA nucleotide sequence	1327128071
58cfe56f7ded5e7a2afbcb7b	Gp0208569	120483.assembled.fna	FASTA nucleotide sequence	2319851191
58d2fae37ded5e7a2afbeabf	Gp0208570	120493.assembled.fna	FASTA nucleotide sequence	6011126455
596dc8907ded5e5270ef9801	Gp0208570	141238.assembled.fna	FASTA nucleotide sequence	569227501
58d1e4d97ded5e7a2afbdedc	Gp0208571	120480.assembled.fna	FASTA nucleotide sequence	5224844246
596dc8967ded5e5270ef980e	Gp0208571	141239.assembled.fna	FASTA nucleotide sequence	572066625
58d939d17ded5e7a2afc7147	Gp0208572	121300.assembled.fna	FASTA nucleotide sequence	4105971069
596dd7fb7ded5e5270ef982a	Gp0208572	141236.assembled.fna	FASTA nucleotide sequence	812635475
58d7aa427ded5e7a2afc6ba5	Gp0208573	121299.assembled.fna	FASTA nucleotide sequence	3529765521
596dd8b97ded5e5270ef983a	Gp0208573	141237.assembled.fna	FASTA nucleotide sequence	848571719
59fd620d7ded5e41c30656fd	Gp0225767	160072.assembled.fna	FASTA nucleotide sequence	3371062880
59ffe6067ded5e41c3065cd6	Gp0225768	160574.assembled.fna	FASTA nucleotide sequence	3612862836
59fd20347ded5e41c3064c0d	Gp0225769	160107.assembled.fna	FASTA nucleotide sequence	2970386159
59fd599d7ded5e41c3065652	Gp0225770	160091.assembled.fna	FASTA nucleotide sequence	3415990697
59fd3fde7ded5e41c30654a5	Gp0225771	160108.assembled.fna	FASTA nucleotide sequence	3483086236
59e753237ded5e372ecc37c1	Gp0225772	155485.assembled.fna	FASTA nucleotide sequence	3482861371
59fd207a7ded5e41c3064c26	Gp0225773	160127.assembled.fna	FASTA nucleotide sequence	2966166060
5a038bd47ded5e41c3067590	Gp0225774	161050.assembled.fna	FASTA nucleotide sequence	3108175889
5a00cd0a7ded5e41c3065e98	Gp0225775	160573.assembled.fna	FASTA nucleotide sequence	3055869608
5a0410d67ded5e41c3067b5f	Gp0225776	161057.assembled.fna	FASTA nucleotide sequence	2856885854
59fccb8c7ded5e41c3064a34	Gp0225777	160068.assembled.fna	FASTA nucleotide sequence	3190850346
59fd99157ded5e41c306593e	Gp0225778	160121.assembled.fna	FASTA nucleotide sequence	3581154385
59b4f85d7ded5e2f18676b7d	Gp0225779	150861.assembled.fna	FASTA nucleotide sequence	2682354582
59e70b1e7ded5e372ecc2d50	Gp0225780	155466.assembled.fna	FASTA nucleotide sequence	3259795694
59fd215b7ded5e41c3064c39	Gp0225781	160126.assembled.fna	FASTA nucleotide sequence	3078106807
5a04c2fb7ded5e41c3068080	Gp0225782	161047.assembled.fna	FASTA nucleotide sequence	3116137684
59b4f0a47ded5e2f18676aa7	Gp0225783	150865.assembled.fna	FASTA nucleotide sequence	2960724941
59e5aa977ded5e372ecbe9fc	Gp0225784	155456.assembled.fna	FASTA nucleotide sequence	3121180547
59b634607ded5e2f18678bb3	Gp0225785	150866.assembled.fna	FASTA nucleotide sequence	3113579039
5a04febf7ded5e41c30681f1	Gp0225786	161055.assembled.fna	FASTA nucleotide sequence	3788808577
59b4ee9b7ded5e2f18676a6c	Gp0225787	150863.assembled.fna	FASTA nucleotide sequence	2845574546
59d3e28a7ded5e58f983b22d	Gp0225788	155455.assembled.fna	FASTA nucleotide sequence	1670412568
59e5aefa7ded5e372ecbea23	Gp0225789	155492.assembled.fna	FASTA nucleotide sequence	2686894382
59e597af7ded5e372ecbe95d	Gp0225790	155454.assembled.fna	FASTA nucleotide sequence	2695979720
59b4dfab7ded5e2f186768e3	Gp0225791	150860.assembled.fna	FASTA nucleotide sequence	2759754894
59e6c13a7ded5e372ecc09fd	Gp0225792	155471.assembled.fna	FASTA nucleotide sequence	2868632852
5a0854bc7ded5e41c306ae6c	Gp0225793	161649.assembled.fna	FASTA nucleotide sequence	3359961207
5a051cfb7ded5e41c306829e	Gp0225794	161058.assembled.fna	FASTA nucleotide sequence	3477180166
59c3fd1f7ded5e2f1868b812	Gp0225046	152877.assembled.fna	FASTA nucleotide sequence	9089313
59ca2a4b7ded5e2f1869020b	Gp0225047	152872.assembled.fna	FASTA nucleotide sequence	6581528
59ca43db7ded5e2f18690514	Gp0225048	152895.assembled.fna	FASTA nucleotide sequence	7887827
59ca1ab57ded5e2f1868fb81	Gp0225049	152894.assembled.fna	FASTA nucleotide sequence	5805874
59c3f1837ded5e2f1868b6f5	Gp0225050	152893.assembled.fna	FASTA nucleotide sequence	7502409
59c3d2c97ded5e2f1868b5df	Gp0225051	152900.assembled.fna	FASTA nucleotide sequence	5892050
59ca02527ded5e2f1868f4a8	Gp0225052	152898.assembled.fna	FASTA nucleotide sequence	3999726
59ca45117ded5e2f18690526	Gp0225054	152902.assembled.fna	FASTA nucleotide sequence	8096171
59ca2bb37ded5e2f18690222	Gp0225055	152909.assembled.fna	FASTA nucleotide sequence	6945909
59ca793b7ded5e2f1869095c	Gp0225056	152888.assembled.fna	FASTA nucleotide sequence	11886499
59ca17a77ded5e2f1868f927	Gp0225057	152890.assembled.fna	FASTA nucleotide sequence	6186121
59ca1bea7ded5e2f1868fc66	Gp0225058	152911.assembled.fna	FASTA nucleotide sequence	6173322
59ca09937ded5e2f1868f543	Gp0225059	152915.assembled.fna	FASTA nucleotide sequence	4680632
59ca474f7ded5e2f1869056d	Gp0225060	152899.assembled.fna	FASTA nucleotide sequence	8223767
59ca100a7ded5e2f1868f625	Gp0225061	152903.assembled.fna	FASTA nucleotide sequence	5502574
59ca0d2d7ded5e2f1868f575	Gp0225062	152889.assembled.fna	FASTA nucleotide sequence	4705406
59ca3e3e7ded5e2f18690460	Gp0225063	152886.assembled.fna	FASTA nucleotide sequence	7800603
59ca26897ded5e2f186901a8	Gp0225064	152912.assembled.fna	FASTA nucleotide sequence	6474566
59ca30277ded5e2f186902ab	Gp0225065	152856.assembled.fna	FASTA nucleotide sequence	7384289
59c429ca7ded5e2f1868ba29	Gp0225066	152850.assembled.fna	FASTA nucleotide sequence	12663934
59ca51de7ded5e2f1869065a	Gp0225067	152864.assembled.fna	FASTA nucleotide sequence	9510676
59ca49b17ded5e2f186905b0	Gp0225068	152866.assembled.fna	FASTA nucleotide sequence	8893058
59ca60c87ded5e2f18690758	Gp0225069	152873.assembled.fna	FASTA nucleotide sequence	10782876
59ca25487ded5e2f1869015a	Gp0225070	152881.assembled.fna	FASTA nucleotide sequence	6998313
59ca93c07ded5e2f18690a09	Gp0225071	152855.assembled.fna	FASTA nucleotide sequence	15039821
59ca179d7ded5e2f1868f90f	Gp0225072	152857.assembled.fna	FASTA nucleotide sequence	5842136
59ca5a2e7ded5e2f186906f2	Gp0225073	152860.assembled.fna	FASTA nucleotide sequence	9346835
59c3ea2c7ded5e2f1868b6bb	Gp0225074	152913.assembled.fna	FASTA nucleotide sequence	7694470
59c3f3bc7ded5e2f1868b75e	Gp0225075	152868.assembled.fna	FASTA nucleotide sequence	7914174
59ca7fc57ded5e2f186909b0	Gp0225076	152874.assembled.fna	FASTA nucleotide sequence	12853786
59ca0d367ded5e2f1868f587	Gp0225077	152875.assembled.fna	FASTA nucleotide sequence	5067010
59c270897ded5e2f1868ab4b	Gp0225078	152636.assembled.fna	FASTA nucleotide sequence	4463461
59ca38147ded5e2f18690376	Gp0225079	152852.assembled.fna	FASTA nucleotide sequence	7399233
59c3d0af7ded5e2f1868b5cd	Gp0225080	152858.assembled.fna	FASTA nucleotide sequence	5351278
59c430e77ded5e2f1868ba86	Gp0225081	152862.assembled.fna	FASTA nucleotide sequence	15411166
59c9ff847ded5e2f1868f431	Gp0225082	152884.assembled.fna	FASTA nucleotide sequence	3670402
59ca59987ded5e2f186906e0	Gp0225083	152876.assembled.fna	FASTA nucleotide sequence	10109486
59ca53067ded5e2f1869067c	Gp0225084	152896.assembled.fna	FASTA nucleotide sequence	9369246
59ca541a7ded5e2f1869068e	Gp0225085	152891.assembled.fna	FASTA nucleotide sequence	9727043
59c3c3287ded5e2f1868b55e	Gp0225086	152854.assembled.fna	FASTA nucleotide sequence	2621609
59c411c67ded5e2f1868b971	Gp0225087	152853.assembled.fna	FASTA nucleotide sequence	11357320
59ca6e2e7ded5e2f186908c5	Gp0225088	152871.assembled.fna	FASTA nucleotide sequence	11027971
59c9ff7a7ded5e2f1868f420	Gp0225089	152863.assembled.fna	FASTA nucleotide sequence	3689276
59ca7c7f7ded5e2f18690975	Gp0225090	152879.assembled.fna	FASTA nucleotide sequence	12395922
59c3fac17ded5e2f1868b7ff	Gp0225091	152883.assembled.fna	FASTA nucleotide sequence	8357292
59ca1a3e7ded5e2f1868fb21	Gp0225092	152633.assembled.fna	FASTA nucleotide sequence	5789633
59ca242e7ded5e2f1869006c	Gp0225093	152851.assembled.fna	FASTA nucleotide sequence	6471806
59ca29bd7ded5e2f186901f9	Gp0225094	152861.assembled.fna	FASTA nucleotide sequence	6834891
59ca90727ded5e2f186909e4	Gp0225095	152869.assembled.fna	FASTA nucleotide sequence	12914266
59ca97317ded5e2f18690a47	Gp0225096	152907.assembled.fna	FASTA nucleotide sequence	13556783
59ca4b887ded5e2f186905d2	Gp0225097	152887.assembled.fna	FASTA nucleotide sequence	9031844
59c3c9dc7ded5e2f1868b599	Gp0225098	152878.assembled.fna	FASTA nucleotide sequence	4621392
59ca90887ded5e2f186909f6	Gp0225099	152880.assembled.fna	FASTA nucleotide sequence	14098214
59ca4e637ded5e2f18690620	Gp0225100	152635.assembled.fna	FASTA nucleotide sequence	9457144
59ca05c57ded5e2f1868f4f5	Gp0225101	152892.assembled.fna	FASTA nucleotide sequence	4608130
59c4269c7ded5e2f1868ba0f	Gp0225102	152885.assembled.fna	FASTA nucleotide sequence	13091459
59c401dd7ded5e2f1868b83e	Gp0225103	152904.assembled.fna	FASTA nucleotide sequence	9645459
59ca2db37ded5e2f18690255	Gp0225104	152849.assembled.fna	FASTA nucleotide sequence	7307508
59c3c7c87ded5e2f1868b585	Gp0225105	152859.assembled.fna	FASTA nucleotide sequence	4128747
59c406d97ded5e2f1868b8d2	Gp0225106	152870.assembled.fna	FASTA nucleotide sequence	9899713
59c285e27ded5e2f1868abd9	Gp0225107	152637.assembled.fna	FASTA nucleotide sequence	13212468
59ca97447ded5e2f18690a59	Gp0225108	152630.assembled.fna	FASTA nucleotide sequence	14997122
59c3deb67ded5e2f1868b65d	Gp0225109	152865.assembled.fna	FASTA nucleotide sequence	6791205
59ca46287ded5e2f18690538	Gp0225110	152622.assembled.fna	FASTA nucleotide sequence	8777445
59ca104b7ded5e2f1868f64b	Gp0225111	152882.assembled.fna	FASTA nucleotide sequence	5519201
59ca5d907ded5e2f18690732	Gp0225112	152624.assembled.fna	FASTA nucleotide sequence	9945456
59ca14247ded5e2f1868f7cb	Gp0225113	152617.assembled.fna	FASTA nucleotide sequence	5404087
59ca578f7ded5e2f186906c5	Gp0225114	152625.assembled.fna	FASTA nucleotide sequence	10004773
59ca71ef7ded5e2f186908f2	Gp0225115	152634.assembled.fna	FASTA nucleotide sequence	12586115
59ca5eea7ded5e2f18690744	Gp0225116	152632.assembled.fna	FASTA nucleotide sequence	10766521
59c283a67ded5e2f1868abc0	Gp0225117	152628.assembled.fna	FASTA nucleotide sequence	10735770
59ca39a47ded5e2f186903ce	Gp0225118	152626.assembled.fna	FASTA nucleotide sequence	7140204
59ca3d7c7ded5e2f18690447	Gp0225119	152905.assembled.fna	FASTA nucleotide sequence	7768091
59ca6dd87ded5e2f186908b3	Gp0225120	152901.assembled.fna	FASTA nucleotide sequence	11626207
59c276137ded5e2f1868ab64	Gp0225121	152618.assembled.fna	FASTA nucleotide sequence	5912052
59c27a877ded5e2f1868ab7b	Gp0225122	152620.assembled.fna	FASTA nucleotide sequence	9084828
59ca56777ded5e2f186906b3	Gp0225123	152627.assembled.fna	FASTA nucleotide sequence	9876468
59ca99657ded5e2f18690a91	Gp0225124	152906.assembled.fna	FASTA nucleotide sequence	14342244
59ca75977ded5e2f18690908	Gp0225125	152631.assembled.fna	FASTA nucleotide sequence	11675430
59c27f097ded5e2f1868ab90	Gp0225126	152629.assembled.fna	FASTA nucleotide sequence	9398344
59ca4d447ded5e2f186905f6	Gp0225127	152616.assembled.fna	FASTA nucleotide sequence	9228517
59c281857ded5e2f1868aba9	Gp0225128	152619.assembled.fna	FASTA nucleotide sequence	10113747
59ca93e77ded5e2f18690a1b	Gp0225129	152623.assembled.fna	FASTA nucleotide sequence	12879003
59c287117ded5e2f1868abeb	Gp0225130	152621.assembled.fna	FASTA nucleotide sequence	18111822
59ca36627ded5e2f18690345	Gp0225131	152897.assembled.fna	FASTA nucleotide sequence	7576865
59c9fb497ded5e2f1868f3a2	Gp0225132	152848.assembled.fna	FASTA nucleotide sequence	2379320
59ca7c927ded5e2f18690987	Gp0225133	152867.assembled.fna	FASTA nucleotide sequence	13003600
59c3d7b47ded5e2f1868b616	Gp0225134	152908.assembled.fna	FASTA nucleotide sequence	6224660
59ca097f7ded5e2f1868f532	Gp0225135	152910.assembled.fna	FASTA nucleotide sequence	4888604
59c3d9a97ded5e2f1868b627	Gp0225136	152914.assembled.fna	FASTA nucleotide sequence	6278536
59ca27ab7ded5e2f186901b9	Gp0225138	152952.assembled.fna	FASTA nucleotide sequence	6731975
59c57c537ded5e2f1868c707	Gp0225139	153248.assembled.fna	FASTA nucleotide sequence	9305096
59c5653f7ded5e2f1868c646	Gp0225140	153258.assembled.fna	FASTA nucleotide sequence	8751996
59c517dc7ded5e2f1868c278	Gp0225141	153245.assembled.fna	FASTA nucleotide sequence	3350803
59c419fe7ded5e2f1868b9a8	Gp0225142	152960.assembled.fna	FASTA nucleotide sequence	11419230
59c5adbd7ded5e2f1868c9fe	Gp0225143	153246.assembled.fna	FASTA nucleotide sequence	12283441
59c5132e7ded5e2f1868c251	Gp0225144	153257.assembled.fna	FASTA nucleotide sequence	2128397
59ca1f857ded5e2f1868fe09	Gp0225146	152953.assembled.fna	FASTA nucleotide sequence	6547699
59c4045e7ded5e2f1868b85b	Gp0225147	152967.assembled.fna	FASTA nucleotide sequence	9547518
59c3e5b07ded5e2f1868b698	Gp0225148	152969.assembled.fna	FASTA nucleotide sequence	7120889
59c3eca97ded5e2f1868b6cd	Gp0225149	152972.assembled.fna	FASTA nucleotide sequence	7034775
59c59f9c7ded5e2f1868c955	Gp0225150	153237.assembled.fna	FASTA nucleotide sequence	11900437
59c3c0397ded5e2f1868b54d	Gp0225151	152948.assembled.fna	FASTA nucleotide sequence	1938931
59c550447ded5e2f1868c549	Gp0225152	153235.assembled.fna	FASTA nucleotide sequence	7851327
59c3c4e77ded5e2f1868b56f	Gp0225153	152936.assembled.fna	FASTA nucleotide sequence	4039452
59c58ce37ded5e2f1868c7b5	Gp0225154	153242.assembled.fna	FASTA nucleotide sequence	10323431
59c41fa47ded5e2f1868b9db	Gp0225155	152959.assembled.fna	FASTA nucleotide sequence	12476921
59ca3f287ded5e2f1869047a	Gp0225156	152981.assembled.fna	FASTA nucleotide sequence	7956921
59ca71dc7ded5e2f186908e0	Gp0225157	152940.assembled.fna	FASTA nucleotide sequence	11289491
59c3dc227ded5e2f1868b64b	Gp0225158	152935.assembled.fna	FASTA nucleotide sequence	6290446
59ca05b97ded5e2f1868f4e3	Gp0225159	152951.assembled.fna	FASTA nucleotide sequence	3917665
59c3cc187ded5e2f1868b5aa	Gp0225160	152979.assembled.fna	FASTA nucleotide sequence	5302416
59c3e1267ded5e2f1868b66f	Gp0225161	152943.assembled.fna	FASTA nucleotide sequence	6588397
59ca2ca47ded5e2f18690243	Gp0225162	152949.assembled.fna	FASTA nucleotide sequence	7008438
59c3ef157ded5e2f1868b6df	Gp0225163	152956.assembled.fna	FASTA nucleotide sequence	7521984
59ca67c17ded5e2f186907b2	Gp0225164	152933.assembled.fna	FASTA nucleotide sequence	10834519
59ca3bbc7ded5e2f18690425	Gp0225165	152942.assembled.fna	FASTA nucleotide sequence	7485425
59c9fb017ded5e2f1868f376	Gp0225166	152938.assembled.fna	FASTA nucleotide sequence	2543921
59ca33a77ded5e2f18690311	Gp0225167	152945.assembled.fna	FASTA nucleotide sequence	7514381
59c3dadc7ded5e2f1868b639	Gp0225168	152957.assembled.fna	FASTA nucleotide sequence	6160800
59ca554a7ded5e2f186906a1	Gp0225169	152931.assembled.fna	FASTA nucleotide sequence	9539773
59c3e3637ded5e2f1868b685	Gp0225170	152950.assembled.fna	FASTA nucleotide sequence	7066941
59ca4f817ded5e2f18690636	Gp0225171	152962.assembled.fna	FASTA nucleotide sequence	9055792
59ca42a17ded5e2f186904fa	Gp0225172	152934.assembled.fna	FASTA nucleotide sequence	7830927
59c415d57ded5e2f1868b983	Gp0225173	152930.assembled.fna	FASTA nucleotide sequence	11048790
59ca3a7a7ded5e2f186903ed	Gp0225174	152976.assembled.fna	FASTA nucleotide sequence	8163103
59ca40567ded5e2f186904a4	Gp0225175	152961.assembled.fna	FASTA nucleotide sequence	7232876
59ca22eb7ded5e2f1868ff5a	Gp0225176	152947.assembled.fna	FASTA nucleotide sequence	6255226
59ca1e5b7ded5e2f1868fdf6	Gp0225177	152944.assembled.fna	FASTA nucleotide sequence	6436784
59c3e7db7ded5e2f1868b6aa	Gp0225178	152955.assembled.fna	FASTA nucleotide sequence	7431284
59c570ad7ded5e2f1868c6a5	Gp0225179	153249.assembled.fna	FASTA nucleotide sequence	8659888
59ca4c2d7ded5e2f186905e4	Gp0225180	152941.assembled.fna	FASTA nucleotide sequence	9175365
59ca33787ded5e2f186902fe	Gp0225181	152929.assembled.fna	FASTA nucleotide sequence	7460625
59c3d51d7ded5e2f1868b5fc	Gp0225182	152939.assembled.fna	FASTA nucleotide sequence	6003382
59ca63657ded5e2f18690770	Gp0225183	152946.assembled.fna	FASTA nucleotide sequence	10850085
59c52a3b7ded5e2f1868c32e	Gp0225184	153244.assembled.fna	FASTA nucleotide sequence	5519235
59ca210b7ded5e2f1868fe1b	Gp0225185	152937.assembled.fna	FASTA nucleotide sequence	6637246
59ca63aa7ded5e2f18690785	Gp0225186	152932.assembled.fna	FASTA nucleotide sequence	10511703
59ca75a17ded5e2f1869091a	Gp0225187	152924.assembled.fna	FASTA nucleotide sequence	12946679
59c40bf87ded5e2f1868b8f7	Gp0225188	152922.assembled.fna	FASTA nucleotide sequence	10657388
59c41cc17ded5e2f1868b9c0	Gp0225189	152923.assembled.fna	FASTA nucleotide sequence	11844666
59c3ff7c7ded5e2f1868b82a	Gp0225190	152918.assembled.fna	FASTA nucleotide sequence	9108910
59ca6a667ded5e2f186907ee	Gp0225191	152921.assembled.fna	FASTA nucleotide sequence	11118437
59ca02487ded5e2f1868f497	Gp0225192	152963.assembled.fna	FASTA nucleotide sequence	3699488
59c5afff7ded5e2f1868ca13	Gp0225193	153251.assembled.fna	FASTA nucleotide sequence	12361901
59c59abf7ded5e2f1868c915	Gp0225194	153253.assembled.fna	FASTA nucleotide sequence	11226874
59c57e9c7ded5e2f1868c719	Gp0225195	153243.assembled.fna	FASTA nucleotide sequence	9393909
59c3ce347ded5e2f1868b5bc	Gp0225196	152978.assembled.fna	FASTA nucleotide sequence	5340354
59ca36c87ded5e2f18690359	Gp0225197	152982.assembled.fna	FASTA nucleotide sequence	7352060
59c409657ded5e2f1868b8e5	Gp0225198	152965.assembled.fna	FASTA nucleotide sequence	10481900
59c569ea7ded5e2f1868c66b	Gp0225199	153239.assembled.fna	FASTA nucleotide sequence	8719827
59c56c1e7ded5e2f1868c680	Gp0225200	153236.assembled.fna	FASTA nucleotide sequence	8703098
59c5a9057ded5e2f1868c9d8	Gp0225201	153240.assembled.fna	FASTA nucleotide sequence	12468570
59c3f86f7ded5e2f1868b7cb	Gp0225202	152954.assembled.fna	FASTA nucleotide sequence	7807516
59ca416e7ded5e2f186904c2	Gp0225203	152974.assembled.fna	FASTA nucleotide sequence	8286817
59ca6aca7ded5e2f186907ff	Gp0225204	152966.assembled.fna	FASTA nucleotide sequence	11214553
59ca140c7ded5e2f1868f7b9	Gp0225205	152977.assembled.fna	FASTA nucleotide sequence	5560431
59c578007ded5e2f1868c6df	Gp0225206	153250.assembled.fna	FASTA nucleotide sequence	9076761
59c588617ded5e2f1868c791	Gp0225207	153247.assembled.fna	FASTA nucleotide sequence	9755061
59c57a147ded5e2f1868c6f5	Gp0225208	153252.assembled.fna	FASTA nucleotide sequence	8940905
59ca21db7ded5e2f1868fe81	Gp0225209	152975.assembled.fna	FASTA nucleotide sequence	6620330
59ca5c607ded5e2f18690719	Gp0225210	152968.assembled.fna	FASTA nucleotide sequence	10472047
59c40df47ded5e2f1868b93e	Gp0225211	152971.assembled.fna	FASTA nucleotide sequence	11045960
59c585da7ded5e2f1868c77a	Gp0225212	153255.assembled.fna	FASTA nucleotide sequence	9004603
59c53ae17ded5e2f1868c3f6	Gp0225213	153238.assembled.fna	FASTA nucleotide sequence	6342633
59c59d1d7ded5e2f1868c92a	Gp0225214	153241.assembled.fna	FASTA nucleotide sequence	11846177
59c42e447ded5e2f1868ba74	Gp0225215	152958.assembled.fna	FASTA nucleotide sequence	13843574
59ca790a7ded5e2f1869094a	Gp0225216	152980.assembled.fna	FASTA nucleotide sequence	12632877
59c422c17ded5e2f1868b9f8	Gp0225217	152973.assembled.fna	FASTA nucleotide sequence	12868956
59ca48b57ded5e2f1869059e	Gp0225218	152970.assembled.fna	FASTA nucleotide sequence	9152642
59c552967ded5e2f1868c55d	Gp0225219	153259.assembled.fna	FASTA nucleotide sequence	7459471
59c591a57ded5e2f1868c7f0	Gp0225220	153254.assembled.fna	FASTA nucleotide sequence	10839951
59c58aa37ded5e2f1868c7a3	Gp0225221	153256.assembled.fna	FASTA nucleotide sequence	9721224
59ca67cc7ded5e2f186907c4	Gp0225222	152964.assembled.fna	FASTA nucleotide sequence	11116745
59ca7f8d7ded5e2f1869099f	Gp0225223	152917.assembled.fna	FASTA nucleotide sequence	13626207
59ca1d267ded5e2f1868fd42	Gp0225224	152925.assembled.fna	FASTA nucleotide sequence	6300259
59ca30a57ded5e2f186902c0	Gp0225225	152927.assembled.fna	FASTA nucleotide sequence	7548696
59c3f6047ded5e2f1868b7ba	Gp0225226	152920.assembled.fna	FASTA nucleotide sequence	7938822
59ca509a7ded5e2f18690648	Gp0225227	152919.assembled.fna	FASTA nucleotide sequence	9753322
59ca5b2b7ded5e2f18690703	Gp0225228	152926.assembled.fna	FASTA nucleotide sequence	10652883
59c70e8d7ded5e2f1868dfc7	Gp0225230	153477.assembled.fna	FASTA nucleotide sequence	7300110
59c6ae7e7ded5e2f1868dc7a	Gp0225231	153463.assembled.fna	FASTA nucleotide sequence	5218264
59c6903c7ded5e2f1868db8c	Gp0225232	153494.assembled.fna	FASTA nucleotide sequence	4358552
59c5b6ef7ded5e2f1868ca60	Gp0225233	153312.assembled.fna	FASTA nucleotide sequence	13773985
59c773687ded5e2f1868e2de	Gp0225234	153493.assembled.fna	FASTA nucleotide sequence	10976637
59c5155d7ded5e2f1868c263	Gp0225235	153306.assembled.fna	FASTA nucleotide sequence	2663212
59c66ebb7ded5e2f1868da8a	Gp0225236	153491.assembled.fna	FASTA nucleotide sequence	3085586
59c5216f7ded5e2f1868c2cf	Gp0225238	153277.assembled.fna	FASTA nucleotide sequence	4493569
